Rivet 3.1.1 running on machine mgiacalo-simple (x86_64) at 2022-04-07 15:52:00
Reading events from '/tmp/p6per.fifo'
Event 819100 (1:40:10 elapsed)
Event 819200 (1:40:11 elapsed)
Event 819300 (1:40:12 elapsed)
Event 819400 (1:40:13 elapsed)
Event 819500 (1:40:13 elapsed)
Event 819600 (1:40:14 elapsed)
Event 819700 (1:40:15 elapsed)
Event 819800 (1:40:15 elapsed)
Event 819900 (1:40:16 elapsed)
Event 820000 (1:40:17 elapsed)
Event 820100 (1:40:17 elapsed)
Event 820200 (1:40:18 elapsed)
Event 820300 (1:40:19 elapsed)
Event 820400 (1:40:20 elapsed)
Event 820500 (1:40:20 elapsed)
Event 820600 (1:40:21 elapsed)
Event 820700 (1:40:22 elapsed)
Event 820800 (1:40:23 elapsed)
Event 820900 (1:40:23 elapsed)
Event 821000 (1:40:24 elapsed)
Event 821100 (1:40:25 elapsed)
Event 821200 (1:40:25 elapsed)
Event 821300 (1:40:26 elapsed)
Event 821400 (1:40:27 elapsed)
Event 821500 (1:40:27 elapsed)
Event 821600 (1:40:28 elapsed)
Event 821700 (1:40:29 elapsed)
Event 821800 (1:40:30 elapsed)
Event 821900 (1:40:30 elapsed)
Event 822000 (1:40:31 elapsed)
Event 822100 (1:40:32 elapsed)
Event 822200 (1:40:33 elapsed)
Event 822300 (1:40:33 elapsed)
Event 822400 (1:40:34 elapsed)
Event 822500 (1:40:35 elapsed)
Event 822600 (1:40:35 elapsed)
Event 822700 (1:40:36 elapsed)
Event 822800 (1:40:37 elapsed)
Event 822900 (1:40:38 elapsed)
Event 823000 (1:40:39 elapsed)
Event 823100 (1:40:39 elapsed)
Event 823200 (1:40:40 elapsed)
Event 823300 (1:40:41 elapsed)
Event 823400 (1:40:41 elapsed)
Event 823500 (1:40:42 elapsed)
Event 823600 (1:40:43 elapsed)
Event 823700 (1:40:43 elapsed)
Event 823800 (1:40:44 elapsed)
Event 823900 (1:40:45 elapsed)
Event 824000 (1:40:45 elapsed)
Event 824100 (1:40:46 elapsed)
Event 824200 (1:40:47 elapsed)
Event 824300 (1:40:47 elapsed)
Event 824400 (1:40:48 elapsed)
Event 824500 (1:40:49 elapsed)
Event 824600 (1:40:49 elapsed)
Event 824700 (1:40:50 elapsed)
Event 824800 (1:40:51 elapsed)
Event 824900 (1:40:52 elapsed)
Event 825000 (1:40:52 elapsed)
Event 825100 (1:40:53 elapsed)
Event 825200 (1:40:54 elapsed)
Event 825300 (1:40:55 elapsed)
Event 825400 (1:40:55 elapsed)
Event 825500 (1:40:56 elapsed)
Event 825600 (1:40:57 elapsed)
Event 825700 (1:40:57 elapsed)
Event 825800 (1:40:58 elapsed)
Event 825900 (1:40:59 elapsed)
Event 826000 (1:40:59 elapsed)
Event 826100 (1:41:00 elapsed)
Event 826200 (1:41:01 elapsed)
Event 826300 (1:41:01 elapsed)
Event 826400 (1:41:02 elapsed)
Event 826500 (1:41:03 elapsed)
Event 826600 (1:41:04 elapsed)
Event 826700 (1:41:04 elapsed)
Event 826800 (1:41:05 elapsed)
Event 826900 (1:41:06 elapsed)
Event 827000 (1:41:06 elapsed)
Event 827100 (1:41:07 elapsed)
Event 827200 (1:41:08 elapsed)
Event 827300 (1:41:08 elapsed)
Event 827400 (1:41:09 elapsed)
Event 827500 (1:41:10 elapsed)
Event 827600 (1:41:11 elapsed)
Event 827700 (1:41:11 elapsed)
Event 827800 (1:41:12 elapsed)
Event 827900 (1:41:13 elapsed)
Event 828000 (1:41:14 elapsed)
Event 828100 (1:41:14 elapsed)
Event 828200 (1:41:15 elapsed)
Event 828300 (1:41:16 elapsed)
Event 828400 (1:41:16 elapsed)
Event 828500 (1:41:17 elapsed)
Event 828600 (1:41:18 elapsed)
Event 828700 (1:41:18 elapsed)
Event 828800 (1:41:19 elapsed)
Event 828900 (1:41:20 elapsed)
Event 829000 (1:41:20 elapsed)
Event 829100 (1:41:21 elapsed)
Event 829200 (1:41:22 elapsed)
Event 829300 (1:41:23 elapsed)
Event 829400 (1:41:23 elapsed)
Event 829500 (1:41:24 elapsed)
Event 829600 (1:41:25 elapsed)
Event 829700 (1:41:26 elapsed)
Event 829800 (1:41:26 elapsed)
Event 829900 (1:41:27 elapsed)
Event 830000 (1:41:28 elapsed)
Event 830100 (1:41:28 elapsed)
Event 830200 (1:41:29 elapsed)
Event 830300 (1:41:30 elapsed)
Event 830400 (1:41:31 elapsed)
Event 830500 (1:41:31 elapsed)
Event 830600 (1:41:32 elapsed)
Event 830700 (1:41:33 elapsed)
Event 830800 (1:41:33 elapsed)
Event 830900 (1:41:34 elapsed)
Event 831000 (1:41:35 elapsed)
Event 831100 (1:41:35 elapsed)
Event 831200 (1:41:36 elapsed)
Event 831300 (1:41:37 elapsed)
Event 831400 (1:41:37 elapsed)
Event 831500 (1:41:38 elapsed)
Event 831600 (1:41:39 elapsed)
Event 831700 (1:41:40 elapsed)
Event 831800 (1:41:40 elapsed)
Event 831900 (1:41:41 elapsed)
Event 832000 (1:41:42 elapsed)
Event 832100 (1:41:42 elapsed)
Event 832200 (1:41:43 elapsed)
Event 832300 (1:41:44 elapsed)
Event 832400 (1:41:45 elapsed)
Event 832500 (1:41:45 elapsed)
Event 832600 (1:41:46 elapsed)
Event 832700 (1:41:47 elapsed)
Event 832800 (1:41:48 elapsed)
Event 832900 (1:41:48 elapsed)
Event 833000 (1:41:49 elapsed)
Event 833100 (1:41:50 elapsed)
Event 833200 (1:41:50 elapsed)
Event 833300 (1:41:51 elapsed)
Event 833400 (1:41:52 elapsed)
Event 833500 (1:41:53 elapsed)
Event 833600 (1:41:53 elapsed)
Event 833700 (1:41:54 elapsed)
Event 833800 (1:41:55 elapsed)
Event 833900 (1:41:56 elapsed)
Event 834000 (1:41:56 elapsed)
Event 834100 (1:41:57 elapsed)
Event 834200 (1:41:58 elapsed)
Event 834300 (1:41:58 elapsed)
Event 834400 (1:41:59 elapsed)
Event 834500 (1:42:00 elapsed)
Event 834600 (1:42:01 elapsed)
Event 834700 (1:42:01 elapsed)
Event 834800 (1:42:02 elapsed)
Event 834900 (1:42:03 elapsed)
Event 835000 (1:42:03 elapsed)
Event 835100 (1:42:04 elapsed)
Event 835200 (1:42:05 elapsed)
Event 835300 (1:42:06 elapsed)
Event 835400 (1:42:06 elapsed)
Event 835500 (1:42:07 elapsed)
Event 835600 (1:42:08 elapsed)
Event 835700 (1:42:09 elapsed)
Event 835800 (1:42:09 elapsed)
Event 835900 (1:42:10 elapsed)
Event 836000 (1:42:11 elapsed)
Event 836100 (1:42:12 elapsed)
Event 836200 (1:42:12 elapsed)
Event 836300 (1:42:13 elapsed)
Event 836400 (1:42:14 elapsed)
Event 836500 (1:42:14 elapsed)
Event 836600 (1:42:15 elapsed)
Event 836700 (1:42:16 elapsed)
Event 836800 (1:42:17 elapsed)
Event 836900 (1:42:17 elapsed)
Event 837000 (1:42:18 elapsed)
Event 837100 (1:42:19 elapsed)
Event 837200 (1:42:19 elapsed)
Event 837300 (1:42:20 elapsed)
Event 837400 (1:42:21 elapsed)
Event 837500 (1:42:22 elapsed)
Event 837600 (1:42:22 elapsed)
Event 837700 (1:42:23 elapsed)
Event 837800 (1:42:24 elapsed)
Event 837900 (1:42:25 elapsed)
Event 838000 (1:42:25 elapsed)
Event 838100 (1:42:26 elapsed)
Event 838200 (1:42:27 elapsed)
Event 838300 (1:42:28 elapsed)
Event 838400 (1:42:28 elapsed)
Event 838500 (1:42:29 elapsed)
Event 838600 (1:42:30 elapsed)
Event 838700 (1:42:30 elapsed)
Event 838800 (1:42:31 elapsed)
Event 838900 (1:42:32 elapsed)
Event 839000 (1:42:32 elapsed)
Event 839100 (1:42:33 elapsed)
Event 839200 (1:42:34 elapsed)
Event 839300 (1:42:35 elapsed)
Event 839400 (1:42:35 elapsed)
Event 839500 (1:42:36 elapsed)
Event 839600 (1:42:37 elapsed)
Event 839700 (1:42:37 elapsed)
Event 839800 (1:42:38 elapsed)
Event 839900 (1:42:39 elapsed)
Event 840000 (1:42:40 elapsed)
Event 840100 (1:42:40 elapsed)
Event 840200 (1:42:41 elapsed)
Event 840300 (1:42:42 elapsed)
Event 840400 (1:42:43 elapsed)
Event 840500 (1:42:43 elapsed)
Event 840600 (1:42:44 elapsed)
Event 840700 (1:42:45 elapsed)
Event 840800 (1:42:45 elapsed)
Event 840900 (1:42:46 elapsed)
Event 841000 (1:42:47 elapsed)
Event 841100 (1:42:48 elapsed)
Event 841200 (1:42:48 elapsed)
Event 841300 (1:42:49 elapsed)
Event 841400 (1:42:50 elapsed)
Event 841500 (1:42:50 elapsed)
Event 841600 (1:42:51 elapsed)
Event 841700 (1:42:52 elapsed)
Event 841800 (1:42:53 elapsed)
Event 841900 (1:42:53 elapsed)
Event 842000 (1:42:54 elapsed)
Event 842100 (1:42:55 elapsed)
Event 842200 (1:42:56 elapsed)
Event 842300 (1:42:56 elapsed)
Event 842400 (1:42:57 elapsed)
Event 842500 (1:42:58 elapsed)
Event 842600 (1:42:59 elapsed)
Event 842700 (1:42:59 elapsed)
Event 842800 (1:43:00 elapsed)
Event 842900 (1:43:01 elapsed)
Event 843000 (1:43:02 elapsed)
Event 843100 (1:43:02 elapsed)
Event 843200 (1:43:03 elapsed)
Event 843300 (1:43:04 elapsed)
Event 843400 (1:43:04 elapsed)
Event 843500 (1:43:05 elapsed)
Event 843600 (1:43:06 elapsed)
Event 843700 (1:43:07 elapsed)
Event 843800 (1:43:07 elapsed)
Event 843900 (1:43:08 elapsed)
Event 844000 (1:43:09 elapsed)
Event 844100 (1:43:09 elapsed)
Event 844200 (1:43:10 elapsed)
Event 844300 (1:43:11 elapsed)
Event 844400 (1:43:11 elapsed)
Event 844500 (1:43:12 elapsed)
Event 844600 (1:43:13 elapsed)
Event 844700 (1:43:14 elapsed)
Event 844800 (1:43:14 elapsed)
Event 844900 (1:43:15 elapsed)
Event 845000 (1:43:16 elapsed)
Event 845100 (1:43:17 elapsed)
Event 845200 (1:43:17 elapsed)
Event 845300 (1:43:18 elapsed)
Event 845400 (1:43:19 elapsed)
Event 845500 (1:43:19 elapsed)
Event 845600 (1:43:20 elapsed)
Event 845700 (1:43:21 elapsed)
Event 845800 (1:43:21 elapsed)
Event 845900 (1:43:22 elapsed)
Event 846000 (1:43:23 elapsed)
Event 846100 (1:43:23 elapsed)
Event 846200 (1:43:24 elapsed)
Event 846300 (1:43:25 elapsed)
Event 846400 (1:43:26 elapsed)
Event 846500 (1:43:26 elapsed)
Event 846600 (1:43:27 elapsed)
Event 846700 (1:43:28 elapsed)
Event 846800 (1:43:29 elapsed)
Event 846900 (1:43:29 elapsed)
Event 847000 (1:43:30 elapsed)
Event 847100 (1:43:31 elapsed)
Event 847200 (1:43:32 elapsed)
Event 847300 (1:43:32 elapsed)
Event 847400 (1:43:33 elapsed)
Event 847500 (1:43:34 elapsed)
Event 847600 (1:43:34 elapsed)
Event 847700 (1:43:35 elapsed)
Event 847800 (1:43:36 elapsed)
Event 847900 (1:43:37 elapsed)
Event 848000 (1:43:37 elapsed)
Event 848100 (1:43:38 elapsed)
Event 848200 (1:43:39 elapsed)
Event 848300 (1:43:40 elapsed)
Event 848400 (1:43:40 elapsed)
Event 848500 (1:43:41 elapsed)
Event 848600 (1:43:42 elapsed)
Event 848700 (1:43:43 elapsed)
Event 848800 (1:43:43 elapsed)
Event 848900 (1:43:44 elapsed)
Event 849000 (1:43:45 elapsed)
Event 849100 (1:43:45 elapsed)
Event 849200 (1:43:46 elapsed)
Event 849300 (1:43:47 elapsed)
Event 849400 (1:43:48 elapsed)
Event 849500 (1:43:48 elapsed)
Event 849600 (1:43:49 elapsed)
Event 849700 (1:43:50 elapsed)
Event 849800 (1:43:50 elapsed)
Event 849900 (1:43:51 elapsed)
Event 850000 (1:43:52 elapsed)
Event 850100 (1:43:52 elapsed)
Event 850200 (1:43:53 elapsed)
Event 850300 (1:43:54 elapsed)
Event 850400 (1:43:54 elapsed)
Event 850500 (1:43:55 elapsed)
Event 850600 (1:43:56 elapsed)
Event 850700 (1:43:57 elapsed)
Event 850800 (1:43:57 elapsed)
Event 850900 (1:43:58 elapsed)
Event 851000 (1:43:59 elapsed)
Event 851100 (1:43:59 elapsed)
Event 851200 (1:44:00 elapsed)
Event 851300 (1:44:01 elapsed)
Event 851400 (1:44:01 elapsed)
Event 851500 (1:44:02 elapsed)
Event 851600 (1:44:03 elapsed)
Event 851700 (1:44:04 elapsed)
Event 851800 (1:44:04 elapsed)
Event 851900 (1:44:05 elapsed)
Event 852000 (1:44:06 elapsed)
Event 852100 (1:44:06 elapsed)
Event 852200 (1:44:07 elapsed)
Event 852300 (1:44:08 elapsed)
Event 852400 (1:44:08 elapsed)
Event 852500 (1:44:09 elapsed)
Event 852600 (1:44:10 elapsed)
Event 852700 (1:44:11 elapsed)
Event 852800 (1:44:11 elapsed)
Event 852900 (1:44:12 elapsed)
Event 853000 (1:44:13 elapsed)
Event 853100 (1:44:14 elapsed)
Event 853200 (1:44:14 elapsed)
Event 853300 (1:44:15 elapsed)
Event 853400 (1:44:16 elapsed)
Event 853500 (1:44:16 elapsed)
Event 853600 (1:44:17 elapsed)
Event 853700 (1:44:18 elapsed)
Event 853800 (1:44:19 elapsed)
Event 853900 (1:44:19 elapsed)
Event 854000 (1:44:20 elapsed)
Event 854100 (1:44:21 elapsed)
Event 854200 (1:44:21 elapsed)
Event 854300 (1:44:22 elapsed)
Event 854400 (1:44:23 elapsed)
Event 854500 (1:44:24 elapsed)
Event 854600 (1:44:24 elapsed)
Event 854700 (1:44:25 elapsed)
Event 854800 (1:44:26 elapsed)
Event 854900 (1:44:26 elapsed)
Event 855000 (1:44:27 elapsed)
Event 855100 (1:44:28 elapsed)
Event 855200 (1:44:29 elapsed)
Event 855300 (1:44:29 elapsed)
Event 855400 (1:44:30 elapsed)
Event 855500 (1:44:31 elapsed)
Event 855600 (1:44:31 elapsed)
Event 855700 (1:44:32 elapsed)
Event 855800 (1:44:33 elapsed)
Event 855900 (1:44:34 elapsed)
Event 856000 (1:44:34 elapsed)
Event 856100 (1:44:35 elapsed)
Event 856200 (1:44:36 elapsed)
Event 856300 (1:44:36 elapsed)
Event 856400 (1:44:37 elapsed)
Event 856500 (1:44:38 elapsed)
Event 856600 (1:44:39 elapsed)
Event 856700 (1:44:39 elapsed)
Event 856800 (1:44:40 elapsed)
Event 856900 (1:44:41 elapsed)
Event 857000 (1:44:41 elapsed)
Event 857100 (1:44:42 elapsed)
Event 857200 (1:44:43 elapsed)
Event 857300 (1:44:44 elapsed)
Event 857400 (1:44:44 elapsed)
Event 857500 (1:44:45 elapsed)
Event 857600 (1:44:46 elapsed)
Event 857700 (1:44:47 elapsed)
Event 857800 (1:44:47 elapsed)
Event 857900 (1:44:48 elapsed)
Event 858000 (1:44:49 elapsed)
Event 858100 (1:44:49 elapsed)
Event 858200 (1:44:50 elapsed)
Event 858300 (1:44:51 elapsed)
Event 858400 (1:44:52 elapsed)
Event 858500 (1:44:52 elapsed)
Event 858600 (1:44:53 elapsed)
Event 858700 (1:44:54 elapsed)
Event 858800 (1:44:54 elapsed)
Event 858900 (1:44:55 elapsed)
Event 859000 (1:44:56 elapsed)
Event 859100 (1:44:56 elapsed)
Event 859200 (1:44:57 elapsed)
Event 859300 (1:44:58 elapsed)
Event 859400 (1:44:59 elapsed)
Event 859500 (1:44:59 elapsed)
Event 859600 (1:45:00 elapsed)
Event 859700 (1:45:01 elapsed)
Event 859800 (1:45:01 elapsed)
Event 859900 (1:45:02 elapsed)
Event 860000 (1:45:03 elapsed)
Event 860100 (1:45:03 elapsed)
Event 860200 (1:45:04 elapsed)
Event 860300 (1:45:05 elapsed)
Event 860400 (1:45:05 elapsed)
Event 860500 (1:45:06 elapsed)
Event 860600 (1:45:07 elapsed)
Event 860700 (1:45:07 elapsed)
Event 860800 (1:45:08 elapsed)
Event 860900 (1:45:09 elapsed)
Event 861000 (1:45:10 elapsed)
Event 861100 (1:45:11 elapsed)
Event 861200 (1:45:11 elapsed)
Event 861300 (1:45:12 elapsed)
Event 861400 (1:45:13 elapsed)
Event 861500 (1:45:13 elapsed)
Event 861600 (1:45:14 elapsed)
Event 861700 (1:45:15 elapsed)
Event 861800 (1:45:16 elapsed)
Event 861900 (1:45:16 elapsed)
Event 862000 (1:45:17 elapsed)
Event 862100 (1:45:18 elapsed)
Event 862200 (1:45:18 elapsed)
Event 862300 (1:45:19 elapsed)
Event 862400 (1:45:20 elapsed)
Event 862500 (1:45:21 elapsed)
Event 862600 (1:45:21 elapsed)
Event 862700 (1:45:22 elapsed)
Event 862800 (1:45:23 elapsed)
Event 862900 (1:45:23 elapsed)
Event 863000 (1:45:24 elapsed)
Event 863100 (1:45:25 elapsed)
Event 863200 (1:45:25 elapsed)
Event 863300 (1:45:26 elapsed)
Event 863400 (1:45:27 elapsed)
Event 863500 (1:45:28 elapsed)
Event 863600 (1:45:28 elapsed)
Event 863700 (1:45:29 elapsed)
Event 863800 (1:45:30 elapsed)
Event 863900 (1:45:31 elapsed)
Event 864000 (1:45:31 elapsed)
Event 864100 (1:45:32 elapsed)
Event 864200 (1:45:33 elapsed)
Event 864300 (1:45:33 elapsed)
Event 864400 (1:45:34 elapsed)
Event 864500 (1:45:35 elapsed)
Event 864600 (1:45:36 elapsed)
Event 864700 (1:45:36 elapsed)
Event 864800 (1:45:37 elapsed)
Event 864900 (1:45:38 elapsed)
Event 865000 (1:45:38 elapsed)
Event 865100 (1:45:39 elapsed)
Event 865200 (1:45:40 elapsed)
Event 865300 (1:45:41 elapsed)
Event 865400 (1:45:41 elapsed)
Event 865500 (1:45:42 elapsed)
Event 865600 (1:45:43 elapsed)
Event 865700 (1:45:43 elapsed)
Event 865800 (1:45:44 elapsed)
Event 865900 (1:45:45 elapsed)
Event 866000 (1:45:46 elapsed)
Event 866100 (1:45:46 elapsed)
Event 866200 (1:45:47 elapsed)
Event 866300 (1:45:48 elapsed)
Event 866400 (1:45:48 elapsed)
Event 866500 (1:45:49 elapsed)
Event 866600 (1:45:50 elapsed)
Event 866700 (1:45:50 elapsed)
Event 866800 (1:45:51 elapsed)
Event 866900 (1:45:52 elapsed)
Event 867000 (1:45:53 elapsed)
Event 867100 (1:45:53 elapsed)
Event 867200 (1:45:54 elapsed)
Event 867300 (1:45:55 elapsed)
Event 867400 (1:45:55 elapsed)
Event 867500 (1:45:56 elapsed)
Event 867600 (1:45:57 elapsed)
Event 867700 (1:45:58 elapsed)
Event 867800 (1:45:58 elapsed)
Event 867900 (1:45:59 elapsed)
Event 868000 (1:46:00 elapsed)
Event 868100 (1:46:01 elapsed)
Event 868200 (1:46:02 elapsed)
Event 868300 (1:46:02 elapsed)
Event 868400 (1:46:03 elapsed)
Event 868500 (1:46:04 elapsed)
Event 868600 (1:46:05 elapsed)
Event 868700 (1:46:05 elapsed)
Event 868800 (1:46:06 elapsed)
Event 868900 (1:46:07 elapsed)
Event 869000 (1:46:07 elapsed)
Event 869100 (1:46:08 elapsed)
Event 869200 (1:46:09 elapsed)
Event 869300 (1:46:09 elapsed)
Event 869400 (1:46:10 elapsed)
Event 869500 (1:46:11 elapsed)
Event 869600 (1:46:12 elapsed)
Event 869700 (1:46:12 elapsed)
Event 869800 (1:46:13 elapsed)
Event 869900 (1:46:13 elapsed)
Event 870000 (1:46:14 elapsed)
Event 870100 (1:46:15 elapsed)
Event 870200 (1:46:16 elapsed)
Event 870300 (1:46:16 elapsed)
Event 870400 (1:46:17 elapsed)
Event 870500 (1:46:18 elapsed)
Event 870600 (1:46:18 elapsed)
Event 870700 (1:46:19 elapsed)
Event 870800 (1:46:20 elapsed)
Event 870900 (1:46:20 elapsed)
Event 871000 (1:46:21 elapsed)
Event 871100 (1:46:22 elapsed)
Event 871200 (1:46:23 elapsed)
Event 871300 (1:46:23 elapsed)
Event 871400 (1:46:24 elapsed)
Event 871500 (1:46:25 elapsed)
Event 871600 (1:46:25 elapsed)
Event 871700 (1:46:26 elapsed)
Event 871800 (1:46:27 elapsed)
Event 871900 (1:46:28 elapsed)
Event 872000 (1:46:28 elapsed)
Event 872100 (1:46:29 elapsed)
Event 872200 (1:46:30 elapsed)
Event 872300 (1:46:31 elapsed)
Event 872400 (1:46:31 elapsed)
Event 872500 (1:46:32 elapsed)
Event 872600 (1:46:33 elapsed)
Event 872700 (1:46:33 elapsed)
Event 872800 (1:46:34 elapsed)
Event 872900 (1:46:35 elapsed)
Event 873000 (1:46:35 elapsed)
Event 873100 (1:46:36 elapsed)
Event 873200 (1:46:37 elapsed)
Event 873300 (1:46:38 elapsed)
Event 873400 (1:46:38 elapsed)
Event 873500 (1:46:39 elapsed)
Event 873600 (1:46:40 elapsed)
Event 873700 (1:46:40 elapsed)
Event 873800 (1:46:41 elapsed)
Event 873900 (1:46:42 elapsed)
Event 874000 (1:46:42 elapsed)
Event 874100 (1:46:43 elapsed)
Event 874200 (1:46:44 elapsed)
Event 874300 (1:46:44 elapsed)
Event 874400 (1:46:45 elapsed)
Event 874500 (1:46:46 elapsed)
Event 874600 (1:46:47 elapsed)
Event 874700 (1:46:47 elapsed)
Event 874800 (1:46:48 elapsed)
Event 874900 (1:46:49 elapsed)
Event 875000 (1:46:49 elapsed)
Event 875100 (1:46:50 elapsed)
Event 875200 (1:46:51 elapsed)
Event 875300 (1:46:52 elapsed)
Event 875400 (1:46:52 elapsed)
Event 875500 (1:46:53 elapsed)
Event 875600 (1:46:54 elapsed)
Event 875700 (1:46:54 elapsed)
Event 875800 (1:46:55 elapsed)
Event 875900 (1:46:56 elapsed)
Event 876000 (1:46:56 elapsed)
Event 876100 (1:46:57 elapsed)
Event 876200 (1:46:58 elapsed)
Event 876300 (1:46:58 elapsed)
Event 876400 (1:46:59 elapsed)
Event 876500 (1:47:00 elapsed)
Event 876600 (1:47:01 elapsed)
Event 876700 (1:47:01 elapsed)
Event 876800 (1:47:02 elapsed)
Event 876900 (1:47:03 elapsed)
Event 877000 (1:47:03 elapsed)
Event 877100 (1:47:04 elapsed)
Event 877200 (1:47:05 elapsed)
Event 877300 (1:47:06 elapsed)
Event 877400 (1:47:06 elapsed)
Event 877500 (1:47:07 elapsed)
Event 877600 (1:47:08 elapsed)
Event 877700 (1:47:09 elapsed)
Event 877800 (1:47:09 elapsed)
Event 877900 (1:47:10 elapsed)
Event 878000 (1:47:11 elapsed)
Event 878100 (1:47:12 elapsed)
Event 878200 (1:47:12 elapsed)
Event 878300 (1:47:13 elapsed)
Event 878400 (1:47:14 elapsed)
Event 878500 (1:47:15 elapsed)
Event 878600 (1:47:15 elapsed)
Event 878700 (1:47:16 elapsed)
Event 878800 (1:47:16 elapsed)
Event 878900 (1:47:17 elapsed)
Event 879000 (1:47:18 elapsed)
Event 879100 (1:47:19 elapsed)
Event 879200 (1:47:19 elapsed)
Event 879300 (1:47:20 elapsed)
Event 879400 (1:47:21 elapsed)
Event 879500 (1:47:21 elapsed)
Event 879600 (1:47:22 elapsed)
Event 879700 (1:47:23 elapsed)
Event 879800 (1:47:23 elapsed)
Event 879900 (1:47:24 elapsed)
Event 880000 (1:47:25 elapsed)
Event 880100 (1:47:25 elapsed)
Event 880200 (1:47:26 elapsed)
Event 880300 (1:47:27 elapsed)
Event 880400 (1:47:28 elapsed)
Event 880500 (1:47:28 elapsed)
Event 880600 (1:47:29 elapsed)
Event 880700 (1:47:30 elapsed)
Event 880800 (1:47:30 elapsed)
Event 880900 (1:47:31 elapsed)
Event 881000 (1:47:32 elapsed)
Event 881100 (1:47:33 elapsed)
Event 881200 (1:47:33 elapsed)
Event 881300 (1:47:34 elapsed)
Event 881400 (1:47:35 elapsed)
Event 881500 (1:47:36 elapsed)
Event 881600 (1:47:36 elapsed)
Event 881700 (1:47:37 elapsed)
Event 881800 (1:47:38 elapsed)
Event 881900 (1:47:38 elapsed)
Event 882000 (1:47:39 elapsed)
Event 882100 (1:47:40 elapsed)
Event 882200 (1:47:41 elapsed)
Event 882300 (1:47:41 elapsed)
Event 882400 (1:47:42 elapsed)
Event 882500 (1:47:43 elapsed)
Event 882600 (1:47:43 elapsed)
Event 882700 (1:47:44 elapsed)
Event 882800 (1:47:45 elapsed)
Event 882900 (1:47:46 elapsed)
Event 883000 (1:47:46 elapsed)
Event 883100 (1:47:47 elapsed)
Event 883200 (1:47:48 elapsed)
Event 883300 (1:47:48 elapsed)
Event 883400 (1:47:49 elapsed)
Event 883500 (1:47:50 elapsed)
Event 883600 (1:47:51 elapsed)
Event 883700 (1:47:51 elapsed)
Event 883800 (1:47:52 elapsed)
Event 883900 (1:47:53 elapsed)
Event 884000 (1:47:53 elapsed)
Event 884100 (1:47:54 elapsed)
Event 884200 (1:47:55 elapsed)
Event 884300 (1:47:56 elapsed)
Event 884400 (1:47:56 elapsed)
Event 884500 (1:47:57 elapsed)
Event 884600 (1:47:58 elapsed)
Event 884700 (1:47:58 elapsed)
Event 884800 (1:47:59 elapsed)
Event 884900 (1:48:00 elapsed)
Event 885000 (1:48:01 elapsed)
Event 885100 (1:48:01 elapsed)
Event 885200 (1:48:02 elapsed)
Event 885300 (1:48:03 elapsed)
Event 885400 (1:48:04 elapsed)
Event 885500 (1:48:04 elapsed)
Event 885600 (1:48:05 elapsed)
Event 885700 (1:48:06 elapsed)
Event 885800 (1:48:06 elapsed)
Event 885900 (1:48:07 elapsed)
Event 886000 (1:48:08 elapsed)
Event 886100 (1:48:08 elapsed)
Event 886200 (1:48:09 elapsed)
Event 886300 (1:48:10 elapsed)
Event 886400 (1:48:11 elapsed)
Event 886500 (1:48:11 elapsed)
Event 886600 (1:48:12 elapsed)
Event 886700 (1:48:13 elapsed)
Event 886800 (1:48:13 elapsed)
Event 886900 (1:48:14 elapsed)
Event 887000 (1:48:15 elapsed)
Event 887100 (1:48:15 elapsed)
Event 887200 (1:48:16 elapsed)
Event 887300 (1:48:17 elapsed)
Event 887400 (1:48:18 elapsed)
Event 887500 (1:48:18 elapsed)
Event 887600 (1:48:19 elapsed)
Event 887700 (1:48:20 elapsed)
Event 887800 (1:48:20 elapsed)
Event 887900 (1:48:21 elapsed)
Event 888000 (1:48:22 elapsed)
Event 888100 (1:48:22 elapsed)
Event 888200 (1:48:23 elapsed)
Event 888300 (1:48:24 elapsed)
Event 888400 (1:48:24 elapsed)
Event 888500 (1:48:25 elapsed)
Event 888600 (1:48:26 elapsed)
Event 888700 (1:48:27 elapsed)
Event 888800 (1:48:27 elapsed)
Event 888900 (1:48:28 elapsed)
Event 889000 (1:48:29 elapsed)
Event 889100 (1:48:30 elapsed)
Event 889200 (1:48:30 elapsed)
Event 889300 (1:48:31 elapsed)
Event 889400 (1:48:32 elapsed)
Event 889500 (1:48:32 elapsed)
Event 889600 (1:48:33 elapsed)
Event 889700 (1:48:34 elapsed)
Event 889800 (1:48:35 elapsed)
Event 889900 (1:48:35 elapsed)
Event 890000 (1:48:36 elapsed)
Event 890100 (1:48:37 elapsed)
Event 890200 (1:48:38 elapsed)
Event 890300 (1:48:38 elapsed)
Event 890400 (1:48:39 elapsed)
Event 890500 (1:48:40 elapsed)
Event 890600 (1:48:40 elapsed)
Event 890700 (1:48:41 elapsed)
Event 890800 (1:48:42 elapsed)
Event 890900 (1:48:42 elapsed)
Event 891000 (1:48:43 elapsed)
Event 891100 (1:48:44 elapsed)
Event 891200 (1:48:44 elapsed)
Event 891300 (1:48:45 elapsed)
Event 891400 (1:48:46 elapsed)
Event 891500 (1:48:47 elapsed)
Event 891600 (1:48:47 elapsed)
Event 891700 (1:48:48 elapsed)
Event 891800 (1:48:49 elapsed)
Event 891900 (1:48:49 elapsed)
Event 892000 (1:48:50 elapsed)
Event 892100 (1:48:51 elapsed)
Event 892200 (1:48:51 elapsed)
Event 892300 (1:48:52 elapsed)
