Rivet 3.1.1 running on machine mgiacalo-simple (x86_64) at 2022-04-07 15:52:00
Reading events from '/tmp/p6def.fifo'
Event 771100 (0:50:19 elapsed)
Event 771200 (0:50:20 elapsed)
Event 771300 (0:50:20 elapsed)
Event 771400 (0:50:20 elapsed)
Event 771500 (0:50:21 elapsed)
Event 771600 (0:50:21 elapsed)
Event 771700 (0:50:22 elapsed)
Event 771800 (0:50:22 elapsed)
Event 771900 (0:50:22 elapsed)
Event 772000 (0:50:23 elapsed)
Event 772100 (0:50:23 elapsed)
Event 772200 (0:50:23 elapsed)
Event 772300 (0:50:24 elapsed)
Event 772400 (0:50:24 elapsed)
Event 772500 (0:50:25 elapsed)
Event 772600 (0:50:25 elapsed)
Event 772700 (0:50:25 elapsed)
Event 772800 (0:50:26 elapsed)
Event 772900 (0:50:26 elapsed)
Event 773000 (0:50:27 elapsed)
Event 773100 (0:50:27 elapsed)
Event 773200 (0:50:27 elapsed)
Event 773300 (0:50:28 elapsed)
Event 773400 (0:50:28 elapsed)
Event 773500 (0:50:28 elapsed)
Event 773600 (0:50:29 elapsed)
Event 773700 (0:50:29 elapsed)
Event 773800 (0:50:30 elapsed)
Event 773900 (0:50:30 elapsed)
Event 774000 (0:50:30 elapsed)
Event 774100 (0:50:31 elapsed)
Event 774200 (0:50:31 elapsed)
Event 774300 (0:50:32 elapsed)
Event 774400 (0:50:32 elapsed)
Event 774500 (0:50:32 elapsed)
Event 774600 (0:50:33 elapsed)
Event 774700 (0:50:33 elapsed)
Event 774800 (0:50:33 elapsed)
Event 774900 (0:50:34 elapsed)
Event 775000 (0:50:34 elapsed)
Event 775100 (0:50:35 elapsed)
Event 775200 (0:50:35 elapsed)
Event 775300 (0:50:35 elapsed)
Event 775400 (0:50:36 elapsed)
Event 775500 (0:50:36 elapsed)
Event 775600 (0:50:37 elapsed)
Event 775700 (0:50:37 elapsed)
Event 775800 (0:50:37 elapsed)
Event 775900 (0:50:38 elapsed)
Event 776000 (0:50:38 elapsed)
Event 776100 (0:50:38 elapsed)
Event 776200 (0:50:39 elapsed)
Event 776300 (0:50:39 elapsed)
Event 776400 (0:50:40 elapsed)
Event 776500 (0:50:40 elapsed)
Event 776600 (0:50:40 elapsed)
Event 776700 (0:50:41 elapsed)
Event 776800 (0:50:41 elapsed)
Event 776900 (0:50:42 elapsed)
Event 777000 (0:50:42 elapsed)
Event 777100 (0:50:42 elapsed)
Event 777200 (0:50:43 elapsed)
Event 777300 (0:50:43 elapsed)
Event 777400 (0:50:44 elapsed)
Event 777500 (0:50:44 elapsed)
Event 777600 (0:50:44 elapsed)
Event 777700 (0:50:45 elapsed)
Event 777800 (0:50:45 elapsed)
Event 777900 (0:50:45 elapsed)
Event 778000 (0:50:46 elapsed)
Event 778100 (0:50:46 elapsed)
Event 778200 (0:50:47 elapsed)
Event 778300 (0:50:47 elapsed)
Event 778400 (0:50:47 elapsed)
Event 778500 (0:50:48 elapsed)
Event 778600 (0:50:48 elapsed)
Event 778700 (0:50:49 elapsed)
Event 778800 (0:50:49 elapsed)
Event 778900 (0:50:49 elapsed)
Event 779000 (0:50:50 elapsed)
Event 779100 (0:50:50 elapsed)
Event 779200 (0:50:51 elapsed)
Event 779300 (0:50:51 elapsed)
Event 779400 (0:50:51 elapsed)
Event 779500 (0:50:52 elapsed)
Event 779600 (0:50:52 elapsed)
Event 779700 (0:50:52 elapsed)
Event 779800 (0:50:53 elapsed)
Event 779900 (0:50:53 elapsed)
Event 780000 (0:50:54 elapsed)
Event 780100 (0:50:54 elapsed)
Event 780200 (0:50:54 elapsed)
Event 780300 (0:50:55 elapsed)
Event 780400 (0:50:55 elapsed)
Event 780500 (0:50:55 elapsed)
Event 780600 (0:50:56 elapsed)
Event 780700 (0:50:56 elapsed)
Event 780800 (0:50:57 elapsed)
Event 780900 (0:50:57 elapsed)
Event 781000 (0:50:58 elapsed)
Event 781100 (0:50:58 elapsed)
Event 781200 (0:50:58 elapsed)
Event 781300 (0:50:59 elapsed)
Event 781400 (0:50:59 elapsed)
Event 781500 (0:50:59 elapsed)
Event 781600 (0:51:00 elapsed)
Event 781700 (0:51:00 elapsed)
Event 781800 (0:51:01 elapsed)
Event 781900 (0:51:01 elapsed)
Event 782000 (0:51:01 elapsed)
Event 782100 (0:51:02 elapsed)
Event 782200 (0:51:02 elapsed)
Event 782300 (0:51:03 elapsed)
Event 782400 (0:51:03 elapsed)
Event 782500 (0:51:03 elapsed)
Event 782600 (0:51:04 elapsed)
Event 782700 (0:51:04 elapsed)
Event 782800 (0:51:05 elapsed)
Event 782900 (0:51:05 elapsed)
Event 783000 (0:51:05 elapsed)
Event 783100 (0:51:06 elapsed)
Event 783200 (0:51:06 elapsed)
Event 783300 (0:51:07 elapsed)
Event 783400 (0:51:07 elapsed)
Event 783500 (0:51:07 elapsed)
Event 783600 (0:51:08 elapsed)
Event 783700 (0:51:08 elapsed)
Event 783800 (0:51:09 elapsed)
Event 783900 (0:51:09 elapsed)
Event 784000 (0:51:09 elapsed)
Event 784100 (0:51:10 elapsed)
Event 784200 (0:51:10 elapsed)
Event 784300 (0:51:11 elapsed)
Event 784400 (0:51:11 elapsed)
Event 784500 (0:51:11 elapsed)
Event 784600 (0:51:12 elapsed)
Event 784700 (0:51:12 elapsed)
Event 784800 (0:51:12 elapsed)
Event 784900 (0:51:13 elapsed)
Event 785000 (0:51:13 elapsed)
Event 785100 (0:51:14 elapsed)
Event 785200 (0:51:14 elapsed)
Event 785300 (0:51:14 elapsed)
Event 785400 (0:51:15 elapsed)
Event 785500 (0:51:15 elapsed)
Event 785600 (0:51:16 elapsed)
Event 785700 (0:51:16 elapsed)
Event 785800 (0:51:16 elapsed)
Event 785900 (0:51:17 elapsed)
Event 786000 (0:51:17 elapsed)
Event 786100 (0:51:17 elapsed)
Event 786200 (0:51:18 elapsed)
Event 786300 (0:51:18 elapsed)
Event 786400 (0:51:19 elapsed)
Event 786500 (0:51:19 elapsed)
Event 786600 (0:51:19 elapsed)
Event 786700 (0:51:20 elapsed)
Event 786800 (0:51:20 elapsed)
Event 786900 (0:51:21 elapsed)
Event 787000 (0:51:21 elapsed)
Event 787100 (0:51:21 elapsed)
Event 787200 (0:51:22 elapsed)
Event 787300 (0:51:22 elapsed)
Event 787400 (0:51:23 elapsed)
Event 787500 (0:51:23 elapsed)
Event 787600 (0:51:23 elapsed)
Event 787700 (0:51:24 elapsed)
Event 787800 (0:51:24 elapsed)
Event 787900 (0:51:24 elapsed)
Event 788000 (0:51:25 elapsed)
Event 788100 (0:51:25 elapsed)
Event 788200 (0:51:26 elapsed)
Event 788300 (0:51:26 elapsed)
Event 788400 (0:51:26 elapsed)
Event 788500 (0:51:27 elapsed)
Event 788600 (0:51:27 elapsed)
Event 788700 (0:51:27 elapsed)
Event 788800 (0:51:28 elapsed)
Event 788900 (0:51:28 elapsed)
Event 789000 (0:51:29 elapsed)
Event 789100 (0:51:29 elapsed)
Event 789200 (0:51:29 elapsed)
Event 789300 (0:51:30 elapsed)
Event 789400 (0:51:30 elapsed)
Event 789500 (0:51:31 elapsed)
Event 789600 (0:51:31 elapsed)
Event 789700 (0:51:31 elapsed)
Event 789800 (0:51:32 elapsed)
Event 789900 (0:51:32 elapsed)
Event 790000 (0:51:33 elapsed)
Event 790100 (0:51:33 elapsed)
Event 790200 (0:51:33 elapsed)
Event 790300 (0:51:34 elapsed)
Event 790400 (0:51:34 elapsed)
Event 790500 (0:51:34 elapsed)
Event 790600 (0:51:35 elapsed)
Event 790700 (0:51:35 elapsed)
Event 790800 (0:51:36 elapsed)
Event 790900 (0:51:36 elapsed)
Event 791000 (0:51:37 elapsed)
Event 791100 (0:51:37 elapsed)
Event 791200 (0:51:37 elapsed)
Event 791300 (0:51:38 elapsed)
Event 791400 (0:51:38 elapsed)
Event 791500 (0:51:38 elapsed)
Event 791600 (0:51:39 elapsed)
Event 791700 (0:51:39 elapsed)
Event 791800 (0:51:40 elapsed)
Event 791900 (0:51:40 elapsed)
Event 792000 (0:51:40 elapsed)
Event 792100 (0:51:41 elapsed)
Event 792200 (0:51:41 elapsed)
Event 792300 (0:51:42 elapsed)
Event 792400 (0:51:42 elapsed)
Event 792500 (0:51:42 elapsed)
Event 792600 (0:51:43 elapsed)
Event 792700 (0:51:43 elapsed)
Event 792800 (0:51:44 elapsed)
Event 792900 (0:51:44 elapsed)
Event 793000 (0:51:44 elapsed)
Event 793100 (0:51:45 elapsed)
Event 793200 (0:51:45 elapsed)
Event 793300 (0:51:46 elapsed)
Event 793400 (0:51:46 elapsed)
Event 793500 (0:51:46 elapsed)
Event 793600 (0:51:47 elapsed)
Event 793700 (0:51:47 elapsed)
Event 793800 (0:51:48 elapsed)
Event 793900 (0:51:48 elapsed)
Event 794000 (0:51:48 elapsed)
Event 794100 (0:51:49 elapsed)
Event 794200 (0:51:49 elapsed)
Event 794300 (0:51:49 elapsed)
Event 794400 (0:51:50 elapsed)
Event 794500 (0:51:50 elapsed)
Event 794600 (0:51:51 elapsed)
Event 794700 (0:51:51 elapsed)
Event 794800 (0:51:51 elapsed)
Event 794900 (0:51:52 elapsed)
Event 795000 (0:51:52 elapsed)
Event 795100 (0:51:53 elapsed)
Event 795200 (0:51:53 elapsed)
Event 795300 (0:51:53 elapsed)
Event 795400 (0:51:54 elapsed)
Event 795500 (0:51:54 elapsed)
Event 795600 (0:51:55 elapsed)
Event 795700 (0:51:55 elapsed)
Event 795800 (0:51:55 elapsed)
Event 795900 (0:51:56 elapsed)
Event 796000 (0:51:56 elapsed)
Event 796100 (0:51:56 elapsed)
Event 796200 (0:51:57 elapsed)
Event 796300 (0:51:57 elapsed)
Event 796400 (0:51:58 elapsed)
Event 796500 (0:51:58 elapsed)
Event 796600 (0:51:58 elapsed)
Event 796700 (0:51:59 elapsed)
Event 796800 (0:51:59 elapsed)
Event 796900 (0:52:00 elapsed)
Event 797000 (0:52:00 elapsed)
Event 797100 (0:52:00 elapsed)
Event 797200 (0:52:01 elapsed)
Event 797300 (0:52:01 elapsed)
Event 797400 (0:52:01 elapsed)
Event 797500 (0:52:02 elapsed)
Event 797600 (0:52:02 elapsed)
Event 797700 (0:52:03 elapsed)
Event 797800 (0:52:03 elapsed)
Event 797900 (0:52:03 elapsed)
Event 798000 (0:52:04 elapsed)
Event 798100 (0:52:04 elapsed)
Event 798200 (0:52:05 elapsed)
Event 798300 (0:52:05 elapsed)
Event 798400 (0:52:05 elapsed)
Event 798500 (0:52:06 elapsed)
Event 798600 (0:52:07 elapsed)
Event 798700 (0:52:07 elapsed)
Event 798800 (0:52:07 elapsed)
Event 798900 (0:52:08 elapsed)
Event 799000 (0:52:08 elapsed)
Event 799100 (0:52:09 elapsed)
Event 799200 (0:52:09 elapsed)
Event 799300 (0:52:10 elapsed)
Event 799400 (0:52:10 elapsed)
Event 799500 (0:52:11 elapsed)
Event 799600 (0:52:11 elapsed)
Event 799700 (0:52:12 elapsed)
Event 799800 (0:52:12 elapsed)
Event 799900 (0:52:13 elapsed)
Event 800000 (0:52:13 elapsed)
Event 800100 (0:52:14 elapsed)
Event 800200 (0:52:14 elapsed)
Event 800300 (0:52:15 elapsed)
Event 800400 (0:52:15 elapsed)
Event 800500 (0:52:15 elapsed)
Event 800600 (0:52:16 elapsed)
Event 800700 (0:52:16 elapsed)
Event 800800 (0:52:16 elapsed)
Event 800900 (0:52:17 elapsed)
Event 801000 (0:52:17 elapsed)
Event 801100 (0:52:18 elapsed)
Event 801200 (0:52:18 elapsed)
Event 801300 (0:52:18 elapsed)
Event 801400 (0:52:19 elapsed)
Event 801500 (0:52:19 elapsed)
Event 801600 (0:52:19 elapsed)
Event 801700 (0:52:20 elapsed)
Event 801800 (0:52:20 elapsed)
Event 801900 (0:52:21 elapsed)
Event 802000 (0:52:21 elapsed)
Event 802100 (0:52:21 elapsed)
Event 802200 (0:52:22 elapsed)
Event 802300 (0:52:22 elapsed)
Event 802400 (0:52:23 elapsed)
Event 802500 (0:52:23 elapsed)
Event 802600 (0:52:23 elapsed)
Event 802700 (0:52:24 elapsed)
Event 802800 (0:52:24 elapsed)
Event 802900 (0:52:25 elapsed)
Event 803000 (0:52:25 elapsed)
Event 803100 (0:52:26 elapsed)
Event 803200 (0:52:26 elapsed)
Event 803300 (0:52:26 elapsed)
Event 803400 (0:52:27 elapsed)
Event 803500 (0:52:27 elapsed)
Event 803600 (0:52:27 elapsed)
Event 803700 (0:52:28 elapsed)
Event 803800 (0:52:28 elapsed)
Event 803900 (0:52:28 elapsed)
Event 804000 (0:52:29 elapsed)
Event 804100 (0:52:29 elapsed)
Event 804200 (0:52:30 elapsed)
Event 804300 (0:52:30 elapsed)
Event 804400 (0:52:30 elapsed)
Event 804500 (0:52:31 elapsed)
Event 804600 (0:52:31 elapsed)
Event 804700 (0:52:32 elapsed)
Event 804800 (0:52:32 elapsed)
Event 804900 (0:52:32 elapsed)
Event 805000 (0:52:33 elapsed)
Event 805100 (0:52:33 elapsed)
Event 805200 (0:52:34 elapsed)
Event 805300 (0:52:34 elapsed)
Event 805400 (0:52:34 elapsed)
Event 805500 (0:52:35 elapsed)
Event 805600 (0:52:35 elapsed)
Event 805700 (0:52:36 elapsed)
Event 805800 (0:52:36 elapsed)
Event 805900 (0:52:36 elapsed)
Event 806000 (0:52:37 elapsed)
Event 806100 (0:52:37 elapsed)
Event 806200 (0:52:38 elapsed)
Event 806300 (0:52:38 elapsed)
Event 806400 (0:52:38 elapsed)
Event 806500 (0:52:39 elapsed)
Event 806600 (0:52:39 elapsed)
Event 806700 (0:52:40 elapsed)
Event 806800 (0:52:40 elapsed)
Event 806900 (0:52:40 elapsed)
Event 807000 (0:52:41 elapsed)
Event 807100 (0:52:41 elapsed)
Event 807200 (0:52:42 elapsed)
Event 807300 (0:52:42 elapsed)
Event 807400 (0:52:42 elapsed)
Event 807500 (0:52:43 elapsed)
Event 807600 (0:52:43 elapsed)
Event 807700 (0:52:44 elapsed)
Event 807800 (0:52:44 elapsed)
Event 807900 (0:52:44 elapsed)
Event 808000 (0:52:45 elapsed)
Event 808100 (0:52:45 elapsed)
Event 808200 (0:52:46 elapsed)
Event 808300 (0:52:46 elapsed)
Event 808400 (0:52:46 elapsed)
Event 808500 (0:52:47 elapsed)
Event 808600 (0:52:47 elapsed)
Event 808700 (0:52:48 elapsed)
Event 808800 (0:52:48 elapsed)
Event 808900 (0:52:48 elapsed)
Event 809000 (0:52:49 elapsed)
Event 809100 (0:52:49 elapsed)
Event 809200 (0:52:50 elapsed)
Event 809300 (0:52:50 elapsed)
Event 809400 (0:52:50 elapsed)
Event 809500 (0:52:51 elapsed)
Event 809600 (0:52:51 elapsed)
Event 809700 (0:52:52 elapsed)
Event 809800 (0:52:52 elapsed)
Event 809900 (0:52:52 elapsed)
Event 810000 (0:52:53 elapsed)
Event 810100 (0:52:53 elapsed)
Event 810200 (0:52:53 elapsed)
Event 810300 (0:52:54 elapsed)
Event 810400 (0:52:54 elapsed)
Event 810500 (0:52:55 elapsed)
Event 810600 (0:52:55 elapsed)
Event 810700 (0:52:55 elapsed)
Event 810800 (0:52:56 elapsed)
Event 810900 (0:52:56 elapsed)
Event 811000 (0:52:56 elapsed)
Event 811100 (0:52:57 elapsed)
Event 811200 (0:52:57 elapsed)
Event 811300 (0:52:58 elapsed)
Event 811400 (0:52:58 elapsed)
Event 811500 (0:52:58 elapsed)
Event 811600 (0:52:59 elapsed)
Event 811700 (0:52:59 elapsed)
Event 811800 (0:53:00 elapsed)
Event 811900 (0:53:00 elapsed)
Event 812000 (0:53:00 elapsed)
Event 812100 (0:53:01 elapsed)
Event 812200 (0:53:01 elapsed)
Event 812300 (0:53:02 elapsed)
Event 812400 (0:53:02 elapsed)
Event 812500 (0:53:02 elapsed)
Event 812600 (0:53:03 elapsed)
Event 812700 (0:53:03 elapsed)
Event 812800 (0:53:03 elapsed)
Event 812900 (0:53:04 elapsed)
Event 813000 (0:53:04 elapsed)
Event 813100 (0:53:05 elapsed)
Event 813200 (0:53:05 elapsed)
Event 813300 (0:53:05 elapsed)
Event 813400 (0:53:06 elapsed)
Event 813500 (0:53:06 elapsed)
Event 813600 (0:53:07 elapsed)
Event 813700 (0:53:07 elapsed)
Event 813800 (0:53:07 elapsed)
Event 813900 (0:53:08 elapsed)
Event 814000 (0:53:08 elapsed)
Event 814100 (0:53:09 elapsed)
Event 814200 (0:53:09 elapsed)
Event 814300 (0:53:09 elapsed)
Event 814400 (0:53:10 elapsed)
Event 814500 (0:53:10 elapsed)
Event 814600 (0:53:10 elapsed)
Event 814700 (0:53:11 elapsed)
Event 814800 (0:53:11 elapsed)
Event 814900 (0:53:12 elapsed)
Event 815000 (0:53:12 elapsed)
Event 815100 (0:53:12 elapsed)
Event 815200 (0:53:13 elapsed)
Event 815300 (0:53:13 elapsed)
Event 815400 (0:53:14 elapsed)
Event 815500 (0:53:14 elapsed)
Event 815600 (0:53:14 elapsed)
Event 815700 (0:53:15 elapsed)
Event 815800 (0:53:15 elapsed)
Event 815900 (0:53:16 elapsed)
Event 816000 (0:53:16 elapsed)
Event 816100 (0:53:17 elapsed)
Event 816200 (0:53:17 elapsed)
Event 816300 (0:53:17 elapsed)
Event 816400 (0:53:18 elapsed)
Event 816500 (0:53:18 elapsed)
Event 816600 (0:53:18 elapsed)
Event 816700 (0:53:19 elapsed)
Event 816800 (0:53:19 elapsed)
Event 816900 (0:53:20 elapsed)
Event 817000 (0:53:20 elapsed)
Event 817100 (0:53:20 elapsed)
Event 817200 (0:53:21 elapsed)
Event 817300 (0:53:21 elapsed)
Event 817400 (0:53:21 elapsed)
Event 817500 (0:53:22 elapsed)
Event 817600 (0:53:22 elapsed)
Event 817700 (0:53:23 elapsed)
Event 817800 (0:53:23 elapsed)
Event 817900 (0:53:24 elapsed)
Event 818000 (0:53:24 elapsed)
Event 818100 (0:53:24 elapsed)
Event 818200 (0:53:25 elapsed)
Event 818300 (0:53:25 elapsed)
Event 818400 (0:53:25 elapsed)
Event 818500 (0:53:26 elapsed)
Event 818600 (0:53:26 elapsed)
Event 818700 (0:53:27 elapsed)
Event 818800 (0:53:27 elapsed)
Event 818900 (0:53:27 elapsed)
Event 819000 (0:53:28 elapsed)
Event 819100 (0:53:28 elapsed)
Event 819200 (0:53:28 elapsed)
Event 819300 (0:53:29 elapsed)
Event 819400 (0:53:29 elapsed)
Event 819500 (0:53:30 elapsed)
Event 819600 (0:53:30 elapsed)
Event 819700 (0:53:30 elapsed)
Event 819800 (0:53:31 elapsed)
Event 819900 (0:53:31 elapsed)
Event 820000 (0:53:32 elapsed)
Event 820100 (0:53:32 elapsed)
Event 820200 (0:53:32 elapsed)
Event 820300 (0:53:33 elapsed)
Event 820400 (0:53:33 elapsed)
Event 820500 (0:53:34 elapsed)
Event 820600 (0:53:34 elapsed)
Event 820700 (0:53:34 elapsed)
Event 820800 (0:53:35 elapsed)
Event 820900 (0:53:35 elapsed)
Event 821000 (0:53:35 elapsed)
Event 821100 (0:53:36 elapsed)
Event 821200 (0:53:36 elapsed)
Event 821300 (0:53:37 elapsed)
Event 821400 (0:53:37 elapsed)
Event 821500 (0:53:37 elapsed)
Event 821600 (0:53:38 elapsed)
Event 821700 (0:53:38 elapsed)
Event 821800 (0:53:39 elapsed)
Event 821900 (0:53:39 elapsed)
Event 822000 (0:53:39 elapsed)
Event 822100 (0:53:40 elapsed)
Event 822200 (0:53:40 elapsed)
Event 822300 (0:53:41 elapsed)
Event 822400 (0:53:41 elapsed)
Event 822500 (0:53:41 elapsed)
Event 822600 (0:53:42 elapsed)
Event 822700 (0:53:42 elapsed)
Event 822800 (0:53:43 elapsed)
Event 822900 (0:53:43 elapsed)
Event 823000 (0:53:43 elapsed)
Event 823100 (0:53:44 elapsed)
Event 823200 (0:53:44 elapsed)
Event 823300 (0:53:44 elapsed)
Event 823400 (0:53:45 elapsed)
Event 823500 (0:53:45 elapsed)
Event 823600 (0:53:46 elapsed)
Event 823700 (0:53:46 elapsed)
Event 823800 (0:53:47 elapsed)
Event 823900 (0:53:47 elapsed)
Event 824000 (0:53:47 elapsed)
Event 824100 (0:53:48 elapsed)
Event 824200 (0:53:48 elapsed)
Event 824300 (0:53:48 elapsed)
Event 824400 (0:53:49 elapsed)
Event 824500 (0:53:49 elapsed)
Event 824600 (0:53:50 elapsed)
Event 824700 (0:53:50 elapsed)
Event 824800 (0:53:50 elapsed)
Event 824900 (0:53:51 elapsed)
Event 825000 (0:53:51 elapsed)
Event 825100 (0:53:52 elapsed)
Event 825200 (0:53:52 elapsed)
Event 825300 (0:53:52 elapsed)
Event 825400 (0:53:53 elapsed)
Event 825500 (0:53:53 elapsed)
Event 825600 (0:53:53 elapsed)
Event 825700 (0:53:54 elapsed)
Event 825800 (0:53:54 elapsed)
Event 825900 (0:53:55 elapsed)
Event 826000 (0:53:55 elapsed)
Event 826100 (0:53:56 elapsed)
Event 826200 (0:53:56 elapsed)
Event 826300 (0:53:56 elapsed)
Event 826400 (0:53:57 elapsed)
Event 826500 (0:53:57 elapsed)
Event 826600 (0:53:57 elapsed)
Event 826700 (0:53:58 elapsed)
Event 826800 (0:53:58 elapsed)
Event 826900 (0:53:59 elapsed)
Event 827000 (0:53:59 elapsed)
Event 827100 (0:53:59 elapsed)
Event 827200 (0:54:00 elapsed)
Event 827300 (0:54:00 elapsed)
Event 827400 (0:54:01 elapsed)
Event 827500 (0:54:01 elapsed)
Event 827600 (0:54:01 elapsed)
Event 827700 (0:54:02 elapsed)
Event 827800 (0:54:02 elapsed)
Event 827900 (0:54:03 elapsed)
Event 828000 (0:54:03 elapsed)
Event 828100 (0:54:03 elapsed)
Event 828200 (0:54:04 elapsed)
Event 828300 (0:54:04 elapsed)
Event 828400 (0:54:05 elapsed)
Event 828500 (0:54:05 elapsed)
Event 828600 (0:54:05 elapsed)
Event 828700 (0:54:06 elapsed)
Event 828800 (0:54:06 elapsed)
Event 828900 (0:54:06 elapsed)
Event 829000 (0:54:07 elapsed)
Event 829100 (0:54:07 elapsed)
Event 829200 (0:54:08 elapsed)
Event 829300 (0:54:08 elapsed)
Event 829400 (0:54:08 elapsed)
Event 829500 (0:54:09 elapsed)
Event 829600 (0:54:09 elapsed)
Event 829700 (0:54:10 elapsed)
Event 829800 (0:54:10 elapsed)
Event 829900 (0:54:10 elapsed)
Event 830000 (0:54:11 elapsed)
Event 830100 (0:54:11 elapsed)
Event 830200 (0:54:11 elapsed)
Event 830300 (0:54:12 elapsed)
Event 830400 (0:54:12 elapsed)
Event 830500 (0:54:13 elapsed)
Event 830600 (0:54:13 elapsed)
Event 830700 (0:54:13 elapsed)
Event 830800 (0:54:14 elapsed)
Event 830900 (0:54:14 elapsed)
Event 831000 (0:54:15 elapsed)
Event 831100 (0:54:15 elapsed)
Event 831200 (0:54:15 elapsed)
Event 831300 (0:54:16 elapsed)
Event 831400 (0:54:16 elapsed)
Event 831500 (0:54:17 elapsed)
Event 831600 (0:54:17 elapsed)
Event 831700 (0:54:17 elapsed)
Event 831800 (0:54:18 elapsed)
Event 831900 (0:54:18 elapsed)
Event 832000 (0:54:19 elapsed)
Event 832100 (0:54:19 elapsed)
Event 832200 (0:54:19 elapsed)
Event 832300 (0:54:20 elapsed)
Event 832400 (0:54:20 elapsed)
Event 832500 (0:54:21 elapsed)
Event 832600 (0:54:21 elapsed)
Event 832700 (0:54:21 elapsed)
Event 832800 (0:54:22 elapsed)
Event 832900 (0:54:22 elapsed)
Event 833000 (0:54:23 elapsed)
Event 833100 (0:54:23 elapsed)
Event 833200 (0:54:24 elapsed)
Event 833300 (0:54:24 elapsed)
Event 833400 (0:54:24 elapsed)
Event 833500 (0:54:25 elapsed)
Event 833600 (0:54:25 elapsed)
Event 833700 (0:54:25 elapsed)
Event 833800 (0:54:26 elapsed)
Event 833900 (0:54:26 elapsed)
Event 834000 (0:54:27 elapsed)
Event 834100 (0:54:27 elapsed)
Event 834200 (0:54:27 elapsed)
Event 834300 (0:54:28 elapsed)
Event 834400 (0:54:28 elapsed)
Event 834500 (0:54:29 elapsed)
Event 834600 (0:54:29 elapsed)
Event 834700 (0:54:30 elapsed)
Event 834800 (0:54:30 elapsed)
Event 834900 (0:54:30 elapsed)
Event 835000 (0:54:31 elapsed)
Event 835100 (0:54:31 elapsed)
Event 835200 (0:54:32 elapsed)
Event 835300 (0:54:32 elapsed)
Event 835400 (0:54:32 elapsed)
Event 835500 (0:54:33 elapsed)
Event 835600 (0:54:33 elapsed)
Event 835700 (0:54:33 elapsed)
Event 835800 (0:54:34 elapsed)
Event 835900 (0:54:34 elapsed)
Event 836000 (0:54:35 elapsed)
Event 836100 (0:54:35 elapsed)
Event 836200 (0:54:35 elapsed)
Event 836300 (0:54:36 elapsed)
Event 836400 (0:54:36 elapsed)
Event 836500 (0:54:36 elapsed)
Event 836600 (0:54:37 elapsed)
Event 836700 (0:54:37 elapsed)
Event 836800 (0:54:38 elapsed)
Event 836900 (0:54:38 elapsed)
Event 837000 (0:54:38 elapsed)
Event 837100 (0:54:39 elapsed)
Event 837200 (0:54:39 elapsed)
Event 837300 (0:54:40 elapsed)
Event 837400 (0:54:40 elapsed)
Event 837500 (0:54:40 elapsed)
Event 837600 (0:54:41 elapsed)
Event 837700 (0:54:41 elapsed)
Event 837800 (0:54:42 elapsed)
Event 837900 (0:54:42 elapsed)
Event 838000 (0:54:42 elapsed)
Event 838100 (0:54:43 elapsed)
Event 838200 (0:54:43 elapsed)
Event 838300 (0:54:43 elapsed)
Event 838400 (0:54:44 elapsed)
Event 838500 (0:54:44 elapsed)
Event 838600 (0:54:45 elapsed)
Event 838700 (0:54:45 elapsed)
Event 838800 (0:54:45 elapsed)
Event 838900 (0:54:46 elapsed)
Event 839000 (0:54:46 elapsed)
Event 839100 (0:54:47 elapsed)
Event 839200 (0:54:47 elapsed)
Event 839300 (0:54:47 elapsed)
Event 839400 (0:54:48 elapsed)
Event 839500 (0:54:48 elapsed)
Event 839600 (0:54:48 elapsed)
Event 839700 (0:54:49 elapsed)
Event 839800 (0:54:49 elapsed)
Event 839900 (0:54:50 elapsed)
Event 840000 (0:54:50 elapsed)
Event 840100 (0:54:50 elapsed)
Event 840200 (0:54:51 elapsed)
Event 840300 (0:54:51 elapsed)
Event 840400 (0:54:52 elapsed)
Event 840500 (0:54:52 elapsed)
Event 840600 (0:54:52 elapsed)
Event 840700 (0:54:53 elapsed)
Event 840800 (0:54:53 elapsed)
Event 840900 (0:54:54 elapsed)
Event 841000 (0:54:54 elapsed)
Event 841100 (0:54:55 elapsed)
Event 841200 (0:54:55 elapsed)
Event 841300 (0:54:55 elapsed)
Event 841400 (0:54:56 elapsed)
Event 841500 (0:54:56 elapsed)
Event 841600 (0:54:56 elapsed)
Event 841700 (0:54:57 elapsed)
Event 841800 (0:54:57 elapsed)
Event 841900 (0:54:58 elapsed)
Event 842000 (0:54:58 elapsed)
Event 842100 (0:54:58 elapsed)
Event 842200 (0:54:59 elapsed)
Event 842300 (0:54:59 elapsed)
Event 842400 (0:55:00 elapsed)
Event 842500 (0:55:00 elapsed)
Event 842600 (0:55:00 elapsed)
Event 842700 (0:55:01 elapsed)
Event 842800 (0:55:01 elapsed)
Event 842900 (0:55:02 elapsed)
Event 843000 (0:55:02 elapsed)
Event 843100 (0:55:02 elapsed)
Event 843200 (0:55:03 elapsed)
Event 843300 (0:55:03 elapsed)
Event 843400 (0:55:04 elapsed)
Event 843500 (0:55:04 elapsed)
Event 843600 (0:55:04 elapsed)
Event 843700 (0:55:05 elapsed)
Event 843800 (0:55:05 elapsed)
Event 843900 (0:55:06 elapsed)
Event 844000 (0:55:06 elapsed)
Event 844100 (0:55:06 elapsed)
Event 844200 (0:55:07 elapsed)
Event 844300 (0:55:07 elapsed)
